"Plot Title: Marina C berth"
"#","Date Time, GMT+13:00","Temp, °C (LGR S/N: 20970853, SEN S/N: 20970853)","Coupler Detached (LGR S/N: 20970853)","Coupler Attached (LGR S/N: 20970853)","Host Connected (LGR S/N: 20970853)","Stopped (LGR S/N: 20970853)","End Of File (LGR S/N: 20970853)"
1,02/23/23 03:52:20 PM,25.222,,,,,
2,02/23/23 03:52:34 PM,,Logged,,,,
3,02/23/23 04:07:20 PM,29.452,,,,,
4,02/23/23 04:22:20 PM,26.000,,,,,
5,02/23/23 04:37:20 PM,21.951,,,,,
6,02/23/23 04:52:20 PM,20.519,,,,,
7,02/23/23 05:07:20 PM,19.187,,,,,
8,02/23/23 05:22:20 PM,18.996,,,,,
9,02/23/23 05:37:20 PM,22.238,,,,,
10,02/23/23 05:52:20 PM,22.142,,,,,
11,02/23/23 06:07:20 PM,22.142,,,,,
12,02/23/23 06:22:20 PM,22.142,,,,,
13,02/23/23 06:37:20 PM,22.142,,,,,
14,02/23/23 06:52:20 PM,22.142,,,,,
15,02/23/23 07:07:20 PM,22.046,,,,,
16,02/23/23 07:22:20 PM,22.046,,,,,
17,02/23/23 07:37:20 PM,22.046,,,,,
18,02/23/23 07:52:20 PM,22.046,,,,,
19,02/23/23 08:07:20 PM,22.046,,,,,
20,02/23/23 08:22:20 PM,21.951,,,,,
21,02/23/23 08:37:20 PM,21.951,,,,,
22,02/23/23 08:52:20 PM,21.855,,,,,
23,02/23/23 09:07:20 PM,21.855,,,,,
24,02/23/23 09:22:20 PM,21.855,,,,,
25,02/23/23 09:37:20 PM,21.855,,,,,
26,02/23/23 09:52:20 PM,21.760,,,,,
27,02/23/23 10:07:20 PM,21.760,,,,,
28,02/23/23 10:22:20 PM,21.760,,,,,
29,02/23/23 10:37:20 PM,21.760,,,,,
30,02/23/23 10:52:20 PM,21.760,,,,,
31,02/23/23 11:07:20 PM,21.664,,,,,
32,02/23/23 11:22:20 PM,21.664,,,,,
33,02/23/23 11:37:20 PM,21.664,,,,,
34,02/23/23 11:52:20 PM,21.664,,,,,
35,02/24/23 12:07:20 AM,21.664,,,,,
36,02/24/23 12:22:20 AM,21.664,,,,,
37,02/24/23 12:37:20 AM,21.664,,,,,
38,02/24/23 12:52:20 AM,21.664,,,,,
39,02/24/23 01:07:20 AM,21.569,,,,,
40,02/24/23 01:22:20 AM,21.664,,,,,
41,02/24/23 01:37:20 AM,21.569,,,,,
42,02/24/23 01:52:20 AM,21.473,,,,,
43,02/24/23 02:07:20 AM,21.282,,,,,
44,02/24/23 02:22:20 AM,21.282,,,,,
45,02/24/23 02:37:20 AM,21.378,,,,,
46,02/24/23 02:52:20 AM,21.473,,,,,
47,02/24/23 03:07:20 AM,21.473,,,,,
48,02/24/23 03:22:20 AM,21.569,,,,,
49,02/24/23 03:37:20 AM,21.569,,,,,
50,02/24/23 03:52:20 AM,21.569,,,,,
51,02/24/23 04:07:20 AM,21.569,,,,,
52,02/24/23 04:22:20 AM,21.569,,,,,
53,02/24/23 04:37:20 AM,21.569,,,,,
54,02/24/23 04:52:20 AM,21.569,,,,,
55,02/24/23 05:07:20 AM,21.664,,,,,
56,02/24/23 05:22:20 AM,21.664,,,,,
57,02/24/23 05:37:20 AM,21.664,,,,,
58,02/24/23 05:52:20 AM,21.569,,,,,
59,02/24/23 06:07:20 AM,21.569,,,,,
60,02/24/23 06:22:20 AM,21.569,,,,,
61,02/24/23 06:37:20 AM,21.569,,,,,
62,02/24/23 06:52:20 AM,21.473,,,,,
63,02/24/23 07:07:20 AM,21.473,,,,,
64,02/24/23 07:22:20 AM,21.473,,,,,
65,02/24/23 07:37:20 AM,21.473,,,,,
66,02/24/23 07:52:20 AM,21.473,,,,,
67,02/24/23 08:07:20 AM,21.378,,,,,
68,02/24/23 08:22:20 AM,21.473,,,,,
69,02/24/23 08:37:20 AM,21.378,,,,,
70,02/24/23 08:52:20 AM,21.473,,,,,
71,02/24/23 09:07:20 AM,21.378,,,,,
72,02/24/23 09:22:20 AM,21.473,,,,,
73,02/24/23 09:37:20 AM,21.378,,,,,
74,02/24/23 09:52:20 AM,21.378,,,,,
75,02/24/23 10:07:20 AM,21.378,,,,,
76,02/24/23 10:22:20 AM,21.378,,,,,
77,02/24/23 10:37:20 AM,21.378,,,,,
78,02/24/23 10:52:20 AM,21.378,,,,,
79,02/24/23 11:07:20 AM,21.378,,,,,
80,02/24/23 11:22:20 AM,21.378,,,,,
81,02/24/23 11:37:20 AM,21.378,,,,,
82,02/24/23 11:52:20 AM,21.473,,,,,
83,02/24/23 12:07:20 PM,21.473,,,,,
84,02/24/23 12:22:20 PM,21.473,,,,,
85,02/24/23 12:37:20 PM,21.473,,,,,
86,02/24/23 12:52:20 PM,21.473,,,,,
87,02/24/23 01:07:20 PM,21.473,,,,,
88,02/24/23 01:22:20 PM,21.569,,,,,
89,02/24/23 01:37:20 PM,21.569,,,,,
90,02/24/23 01:52:20 PM,21.664,,,,,
91,02/24/23 02:07:20 PM,21.760,,,,,
92,02/24/23 02:22:20 PM,21.760,,,,,
93,02/24/23 02:37:20 PM,21.664,,,,,
94,02/24/23 02:52:20 PM,21.664,,,,,
95,02/24/23 03:07:20 PM,21.664,,,,,
96,02/24/23 03:22:20 PM,21.664,,,,,
97,02/24/23 03:37:20 PM,21.569,,,,,
98,02/24/23 03:52:20 PM,21.664,,,,,
99,02/24/23 04:07:20 PM,21.664,,,,,
100,02/24/23 04:22:20 PM,21.569,,,,,
101,02/24/23 04:37:20 PM,21.569,,,,,
102,02/24/23 04:52:20 PM,21.569,,,,,
103,02/24/23 05:07:20 PM,21.569,,,,,
104,02/24/23 05:22:20 PM,21.473,,,,,
105,02/24/23 05:37:20 PM,21.473,,,,,
106,02/24/23 05:52:20 PM,21.378,,,,,
107,02/24/23 06:07:20 PM,21.378,,,,,
108,02/24/23 06:22:20 PM,21.378,,,,,
109,02/24/23 06:37:20 PM,21.282,,,,,
110,02/24/23 06:52:20 PM,21.282,,,,,
111,02/24/23 07:07:20 PM,21.282,,,,,
112,02/24/23 07:22:20 PM,21.187,,,,,
113,02/24/23 07:37:20 PM,21.187,,,,,
114,02/24/23 07:52:20 PM,21.091,,,,,
115,02/24/23 08:07:20 PM,21.091,,,,,
116,02/24/23 08:22:20 PM,20.996,,,,,
117,02/24/23 08:37:20 PM,20.996,,,,,
118,02/24/23 08:52:20 PM,20.996,,,,,
119,02/24/23 09:07:20 PM,20.996,,,,,
120,02/24/23 09:22:20 PM,20.901,,,,,
121,02/24/23 09:37:20 PM,20.901,,,,,
122,02/24/23 09:52:20 PM,20.901,,,,,
123,02/24/23 10:07:20 PM,20.805,,,,,
124,02/24/23 10:22:20 PM,20.805,,,,,
125,02/24/23 10:37:20 PM,20.710,,,,,
126,02/24/23 10:52:20 PM,20.710,,,,,
127,02/24/23 11:07:20 PM,20.710,,,,,
128,02/24/23 11:22:20 PM,20.710,,,,,
129,02/24/23 11:37:20 PM,20.710,,,,,
130,02/24/23 11:52:20 PM,20.710,,,,,
131,02/25/23 12:07:20 AM,20.710,,,,,
132,02/25/23 12:22:20 AM,20.710,,,,,
133,02/25/23 12:37:20 AM,20.710,,,,,
134,02/25/23 12:52:20 AM,20.710,,,,,
135,02/25/23 01:07:20 AM,20.710,,,,,
136,02/25/23 01:22:20 AM,20.615,,,,,
137,02/25/23 01:37:20 AM,20.710,,,,,
138,02/25/23 01:52:20 AM,20.615,,,,,
139,02/25/23 02:07:20 AM,20.424,,,,,
140,02/25/23 02:22:20 AM,20.519,,,,,
141,02/25/23 02:37:20 AM,20.424,,,,,
142,02/25/23 02:52:20 AM,20.424,,,,,
143,02/25/23 03:07:20 AM,20.329,,,,,
144,02/25/23 03:22:20 AM,20.329,,,,,
145,02/25/23 03:37:20 AM,20.329,,,,,
146,02/25/23 03:52:20 AM,20.424,,,,,
147,02/25/23 04:07:20 AM,20.519,,,,,
148,02/25/23 04:22:20 AM,20.519,,,,,
149,02/25/23 04:37:20 AM,20.519,,,,,
150,02/25/23 04:52:20 AM,20.519,,,,,
151,02/25/23 05:07:20 AM,20.519,,,,,
152,02/25/23 05:22:20 AM,20.519,,,,,
153,02/25/23 05:37:20 AM,20.519,,,,,
154,02/25/23 05:52:20 AM,20.519,,,,,
155,02/25/23 06:07:20 AM,20.519,,,,,
156,02/25/23 06:22:20 AM,20.519,,,,,
157,02/25/23 06:37:20 AM,20.519,,,,,
158,02/25/23 06:52:20 AM,20.519,,,,,
159,02/25/23 07:07:20 AM,20.519,,,,,
160,02/25/23 07:22:20 AM,20.519,,,,,
161,02/25/23 07:37:20 AM,20.519,,,,,
162,02/25/23 07:52:20 AM,20.519,,,,,
163,02/25/23 08:07:20 AM,20.519,,,,,
164,02/25/23 08:22:20 AM,20.519,,,,,
165,02/25/23 08:37:20 AM,20.424,,,,,
166,02/25/23 08:52:20 AM,20.519,,,,,
167,02/25/23 09:07:20 AM,20.424,,,,,
168,02/25/23 09:22:20 AM,20.519,,,,,
169,02/25/23 09:37:20 AM,20.519,,,,,
170,02/25/23 09:52:20 AM,20.424,,,,,
171,02/25/23 10:07:20 AM,20.424,,,,,
172,02/25/23 10:22:20 AM,20.519,,,,,
173,02/25/23 10:37:20 AM,20.519,,,,,
174,02/25/23 10:52:20 AM,20.519,,,,,
175,02/25/23 11:07:20 AM,20.519,,,,,
176,02/25/23 11:22:20 AM,20.424,,,,,
177,02/25/23 11:37:20 AM,20.424,,,,,
178,02/25/23 11:52:20 AM,20.519,,,,,
179,02/25/23 12:07:20 PM,20.615,,,,,
180,02/25/23 12:22:20 PM,20.615,,,,,
181,02/25/23 12:37:20 PM,20.615,,,,,
182,02/25/23 12:52:20 PM,20.519,,,,,
183,02/25/23 01:07:20 PM,20.615,,,,,
184,02/25/23 01:22:20 PM,20.615,,,,,
185,02/25/23 01:37:20 PM,20.901,,,,,
186,02/25/23 01:52:20 PM,20.996,,,,,
187,02/25/23 02:07:20 PM,20.996,,,,,
188,02/25/23 02:22:20 PM,20.901,,,,,
189,02/25/23 02:37:20 PM,20.996,,,,,
190,02/25/23 02:52:20 PM,21.187,,,,,
191,02/25/23 03:07:20 PM,21.187,,,,,
192,02/25/23 03:22:20 PM,21.187,,,,,
193,02/25/23 03:37:20 PM,21.187,,,,,
194,02/25/23 03:52:20 PM,21.187,,,,,
195,02/25/23 04:07:20 PM,21.187,,,,,
196,02/25/23 04:22:20 PM,21.187,,,,,
197,02/25/23 04:37:20 PM,21.187,,,,,
198,02/25/23 04:52:20 PM,21.187,,,,,
199,02/25/23 05:07:20 PM,21.187,,,,,
200,02/25/23 05:22:20 PM,21.187,,,,,
201,02/25/23 05:37:20 PM,21.091,,,,,
202,02/25/23 05:52:20 PM,20.996,,,,,
203,02/25/23 06:07:20 PM,20.901,,,,,
204,02/25/23 06:22:20 PM,20.805,,,,,
205,02/25/23 06:37:20 PM,20.805,,,,,
206,02/25/23 06:52:20 PM,20.805,,,,,
207,02/25/23 07:07:20 PM,20.710,,,,,
208,02/25/23 07:22:20 PM,20.615,,,,,
209,02/25/23 07:37:20 PM,20.615,,,,,
210,02/25/23 07:52:20 PM,20.519,,,,,
211,02/25/23 08:07:20 PM,20.519,,,,,
212,02/25/23 08:22:20 PM,20.519,,,,,
213,02/25/23 08:37:20 PM,20.519,,,,,
214,02/25/23 08:52:20 PM,20.424,,,,,
215,02/25/23 09:07:20 PM,20.424,,,,,
216,02/25/23 09:22:20 PM,20.329,,,,,
217,02/25/23 09:37:20 PM,20.329,,,,,
218,02/25/23 09:52:20 PM,20.329,,,,,
219,02/25/23 10:07:20 PM,20.329,,,,,
220,02/25/23 10:22:20 PM,20.329,,,,,
221,02/25/23 10:37:20 PM,20.329,,,,,
222,02/25/23 10:52:20 PM,20.234,,,,,
223,02/25/23 11:07:20 PM,20.234,,,,,
224,02/25/23 11:22:20 PM,20.234,,,,,
225,02/25/23 11:37:20 PM,20.234,,,,,
226,02/25/23 11:52:20 PM,20.234,,,,,
227,02/26/23 12:07:20 AM,20.234,,,,,
228,02/26/23 12:22:20 AM,20.138,,,,,
229,02/26/23 12:37:20 AM,20.138,,,,,
230,02/26/23 12:52:20 AM,20.138,,,,,
231,02/26/23 01:07:20 AM,20.138,,,,,
232,02/26/23 01:22:20 AM,20.138,,,,,
233,02/26/23 01:37:20 AM,20.138,,,,,
234,02/26/23 01:52:20 AM,20.138,,,,,
235,02/26/23 02:07:20 AM,20.138,,,,,
236,02/26/23 02:22:20 AM,20.138,,,,,
237,02/26/23 02:37:20 AM,20.138,,,,,
238,02/26/23 02:52:20 AM,20.138,,,,,
239,02/26/23 03:07:20 AM,20.043,,,,,
240,02/26/23 03:22:20 AM,20.043,,,,,
241,02/26/23 03:37:20 AM,19.567,,,,,
242,02/26/23 03:52:20 AM,19.758,,,,,
243,02/26/23 04:07:20 AM,19.662,,,,,
244,02/26/23 04:22:20 AM,19.377,,,,,
245,02/26/23 04:37:20 AM,19.472,,,,,
246,02/26/23 04:52:20 AM,19.567,,,,,
247,02/26/23 05:07:20 AM,19.282,,,,,
248,02/26/23 05:22:20 AM,18.996,,,,,
249,02/26/23 05:37:20 AM,18.996,,,,,
250,02/26/23 05:52:20 AM,19.187,,,,,
251,02/26/23 06:07:20 AM,19.567,,,,,
252,02/26/23 06:22:20 AM,19.472,,,,,
253,02/26/23 06:37:20 AM,19.567,,,,,
254,02/26/23 06:52:20 AM,19.377,,,,,
255,02/26/23 07:07:20 AM,19.662,,,,,
256,02/26/23 07:22:20 AM,19.472,,,,,
257,02/26/23 07:37:20 AM,19.377,,,,,
258,02/26/23 07:52:20 AM,19.472,,,,,
259,02/26/23 08:07:20 AM,19.567,,,,,
260,02/26/23 08:22:20 AM,19.567,,,,,
261,02/26/23 08:37:20 AM,19.567,,,,,
262,02/26/23 08:52:20 AM,19.567,,,,,
263,02/26/23 09:07:20 AM,19.662,,,,,
264,02/26/23 09:22:20 AM,19.567,,,,,
265,02/26/23 09:37:20 AM,19.377,,,,,
266,02/26/23 09:52:20 AM,19.472,,,,,
267,02/26/23 10:07:20 AM,19.662,,,,,
268,02/26/23 10:22:20 AM,19.662,,,,,
269,02/26/23 10:37:20 AM,19.662,,,,,
270,02/26/23 10:52:20 AM,19.567,,,,,
271,02/26/23 11:07:20 AM,19.853,,,,,
272,02/26/23 11:22:20 AM,20.138,,,,,
273,02/26/23 11:37:20 AM,20.234,,,,,
274,02/26/23 11:52:20 AM,20.519,,,,,
275,02/26/23 12:07:20 PM,20.615,,,,,
276,02/26/23 12:22:20 PM,20.805,,,,,
277,02/26/23 12:37:20 PM,20.901,,,,,
278,02/26/23 12:52:20 PM,20.901,,,,,
279,02/26/23 01:07:20 PM,20.996,,,,,
280,02/26/23 01:22:20 PM,21.091,,,,,
281,02/26/23 01:37:20 PM,21.187,,,,,
282,02/26/23 01:52:20 PM,21.473,,,,,
283,02/26/23 02:07:20 PM,21.473,,,,,
284,02/26/23 02:22:20 PM,21.473,,,,,
285,02/26/23 02:37:20 PM,21.282,,,,,
286,02/26/23 02:52:20 PM,21.378,,,,,
287,02/26/23 03:07:20 PM,21.378,,,,,
288,02/26/23 03:22:20 PM,21.378,,,,,
289,02/26/23 03:37:20 PM,21.473,,,,,
290,02/26/23 03:52:20 PM,21.473,,,,,
291,02/26/23 04:07:20 PM,21.378,,,,,
292,02/26/23 04:22:20 PM,21.282,,,,,
293,02/26/23 04:37:20 PM,21.282,,,,,
294,02/26/23 04:52:20 PM,21.282,,,,,
295,02/26/23 05:07:20 PM,21.282,,,,,
296,02/26/23 05:22:20 PM,21.282,,,,,
297,02/26/23 05:37:20 PM,21.187,,,,,
298,02/26/23 05:52:20 PM,21.187,,,,,
299,02/26/23 06:07:20 PM,21.091,,,,,
300,02/26/23 06:22:20 PM,21.091,,,,,
301,02/26/23 06:37:20 PM,21.091,,,,,
302,02/26/23 06:52:20 PM,21.091,,,,,
303,02/26/23 07:07:20 PM,21.091,,,,,
304,02/26/23 07:22:20 PM,21.091,,,,,
305,02/26/23 07:37:20 PM,21.091,,,,,
306,02/26/23 07:52:20 PM,21.091,,,,,
307,02/26/23 08:07:20 PM,21.091,,,,,
308,02/26/23 08:22:20 PM,21.091,,,,,
309,02/26/23 08:37:20 PM,21.091,,,,,
310,02/26/23 08:52:20 PM,20.996,,,,,
311,02/26/23 09:07:20 PM,20.996,,,,,
312,02/26/23 09:22:20 PM,20.996,,,,,
313,02/26/23 09:37:20 PM,20.996,,,,,
314,02/26/23 09:52:20 PM,20.996,,,,,
315,02/26/23 10:07:20 PM,20.996,,,,,
316,02/26/23 10:22:20 PM,20.996,,,,,
317,02/26/23 10:37:20 PM,20.996,,,,,
318,02/26/23 10:52:20 PM,20.996,,,,,
319,02/26/23 11:07:20 PM,20.996,,,,,
320,02/26/23 11:22:20 PM,20.996,,,,,
321,02/26/23 11:37:20 PM,21.091,,,,,
322,02/26/23 11:52:20 PM,21.091,,,,,
323,02/27/23 12:07:20 AM,20.996,,,,,
324,02/27/23 12:22:20 AM,20.996,,,,,
325,02/27/23 12:37:20 AM,20.996,,,,,
326,02/27/23 12:52:20 AM,20.996,,,,,
327,02/27/23 01:07:20 AM,20.996,,,,,
328,02/27/23 01:22:20 AM,20.996,,,,,
329,02/27/23 01:37:20 AM,20.996,,,,,
330,02/27/23 01:52:20 AM,20.901,,,,,
331,02/27/23 02:07:20 AM,20.901,,,,,
332,02/27/23 02:22:20 AM,20.901,,,,,
333,02/27/23 02:37:20 AM,20.901,,,,,
334,02/27/23 02:52:20 AM,20.710,,,,,
335,02/27/23 03:07:20 AM,20.710,,,,,
336,02/27/23 03:22:20 AM,20.805,,,,,
337,02/27/23 03:37:20 AM,20.710,,,,,
338,02/27/23 03:52:20 AM,20.710,,,,,
339,02/27/23 04:07:20 AM,20.805,,,,,
340,02/27/23 04:22:20 AM,20.805,,,,,
341,02/27/23 04:37:20 AM,20.805,,,,,
342,02/27/23 04:52:20 AM,20.805,,,,,
343,02/27/23 05:07:20 AM,20.805,,,,,
344,02/27/23 05:22:20 AM,20.710,,,,,
345,02/27/23 05:37:20 AM,20.710,,,,,
346,02/27/23 05:52:20 AM,20.615,,,,,
347,02/27/23 06:07:20 AM,20.615,,,,,
348,02/27/23 06:22:20 AM,20.615,,,,,
349,02/27/23 06:37:20 AM,20.615,,,,,
350,02/27/23 06:52:20 AM,20.519,,,,,
351,02/27/23 07:07:20 AM,20.519,,,,,
352,02/27/23 07:22:20 AM,20.519,,,,,
353,02/27/23 07:37:20 AM,20.519,,,,,
354,02/27/23 07:52:20 AM,20.519,,,,,
355,02/27/23 08:07:20 AM,20.615,,,,,
356,02/27/23 08:22:20 AM,20.519,,,,,
357,02/27/23 08:37:20 AM,20.615,,,,,
358,02/27/23 08:52:20 AM,20.615,,,,,
359,02/27/23 09:07:20 AM,20.710,,,,,
360,02/27/23 09:22:20 AM,20.615,,,,,
361,02/27/23 09:37:20 AM,20.615,,,,,
362,02/27/23 09:52:20 AM,20.615,,,,,
363,02/27/23 10:07:20 AM,20.615,,,,,
364,02/27/23 10:22:20 AM,20.710,,,,,
365,02/27/23 10:37:20 AM,20.710,,,,,
366,02/27/23 10:52:20 AM,20.805,,,,,
367,02/27/23 11:07:20 AM,20.805,,,,,
368,02/27/23 11:22:20 AM,20.805,,,,,
369,02/27/23 11:37:20 AM,20.805,,,,,
370,02/27/23 11:52:20 AM,20.901,,,,,
371,02/27/23 12:07:20 PM,20.901,,,,,
372,02/27/23 12:22:20 PM,21.091,,,,,
373,02/27/23 12:37:20 PM,21.187,,,,,
374,02/27/23 12:52:20 PM,21.091,,,,,
375,02/27/23 01:07:20 PM,21.187,,,,,
376,02/27/23 01:22:20 PM,21.282,,,,,
377,02/27/23 01:37:20 PM,21.187,,,,,
378,02/27/23 01:52:20 PM,21.282,,,,,
379,02/27/23 02:07:20 PM,21.187,,,,,
380,02/27/23 02:22:20 PM,21.187,,,,,
381,02/27/23 02:37:20 PM,21.187,,,,,
382,02/27/23 02:52:20 PM,21.187,,,,,
383,02/27/23 03:07:20 PM,21.187,,,,,
384,02/27/23 03:22:20 PM,21.187,,,,,
385,02/27/23 03:37:20 PM,21.282,,,,,
386,02/27/23 03:52:20 PM,21.282,,,,,
387,02/27/23 04:07:20 PM,21.282,,,,,
388,02/27/23 04:22:20 PM,21.378,,,,,
389,02/27/23 04:37:20 PM,21.378,,,,,
390,02/27/23 04:52:20 PM,21.378,,,,,
391,02/27/23 05:07:20 PM,21.282,,,,,
392,02/27/23 05:22:20 PM,21.282,,,,,
393,02/27/23 05:37:20 PM,21.282,,,,,
394,02/27/23 05:52:20 PM,21.282,,,,,
395,02/27/23 06:07:20 PM,21.282,,,,,
396,02/27/23 06:22:20 PM,21.187,,,,,
397,02/27/23 06:37:20 PM,21.187,,,,,
398,02/27/23 06:52:20 PM,21.282,,,,,
399,02/27/23 07:07:20 PM,21.282,,,,,
400,02/27/23 07:22:20 PM,21.187,,,,,
401,02/27/23 07:37:20 PM,21.187,,,,,
402,02/27/23 07:52:20 PM,21.187,,,,,
403,02/27/23 08:07:20 PM,21.187,,,,,
404,02/27/23 08:22:20 PM,21.091,,,,,
405,02/27/23 08:37:20 PM,21.091,,,,,
406,02/27/23 08:52:20 PM,21.091,,,,,
407,02/27/23 09:07:20 PM,21.091,,,,,
408,02/27/23 09:22:20 PM,21.091,,,,,
409,02/27/23 09:37:20 PM,21.091,,,,,
410,02/27/23 09:52:20 PM,21.091,,,,,
411,02/27/23 10:07:20 PM,21.091,,,,,
412,02/27/23 10:22:20 PM,21.091,,,,,
413,02/27/23 10:37:20 PM,21.091,,,,,
414,02/27/23 10:52:20 PM,21.187,,,,,
415,02/27/23 11:07:20 PM,21.187,,,,,
416,02/27/23 11:22:20 PM,21.091,,,,,
417,02/27/23 11:37:20 PM,21.091,,,,,
418,02/27/23 11:52:20 PM,21.091,,,,,
419,02/28/23 12:07:20 AM,20.996,,,,,
420,02/28/23 12:22:20 AM,20.996,,,,,
421,02/28/23 12:37:20 AM,20.996,,,,,
422,02/28/23 12:52:20 AM,20.996,,,,,
423,02/28/23 01:07:20 AM,20.996,,,,,
424,02/28/23 01:22:20 AM,20.996,,,,,
425,02/28/23 01:37:20 AM,20.901,,,,,
426,02/28/23 01:52:20 AM,20.901,,,,,
427,02/28/23 02:07:20 AM,20.901,,,,,
428,02/28/23 02:22:20 AM,20.901,,,,,
429,02/28/23 02:37:20 AM,20.901,,,,,
430,02/28/23 02:52:20 AM,20.901,,,,,
431,02/28/23 03:07:20 AM,20.901,,,,,
432,02/28/23 03:22:20 AM,20.901,,,,,
433,02/28/23 03:37:20 AM,20.901,,,,,
434,02/28/23 03:52:20 AM,20.901,,,,,
435,02/28/23 04:07:20 AM,20.901,,,,,
436,02/28/23 04:22:20 AM,20.805,,,,,
437,02/28/23 04:37:20 AM,20.805,,,,,
438,02/28/23 04:52:20 AM,20.901,,,,,
439,02/28/23 05:07:20 AM,20.805,,,,,
440,02/28/23 05:22:20 AM,20.805,,,,,
441,02/28/23 05:37:20 AM,20.805,,,,,
442,02/28/23 05:52:20 AM,20.901,,,,,
443,02/28/23 06:07:20 AM,20.901,,,,,
444,02/28/23 06:22:20 AM,20.901,,,,,
445,02/28/23 06:37:20 AM,20.901,,,,,
446,02/28/23 06:52:20 AM,20.805,,,,,
447,02/28/23 07:07:20 AM,20.901,,,,,
448,02/28/23 07:22:20 AM,20.805,,,,,
449,02/28/23 07:37:20 AM,20.901,,,,,
450,02/28/23 07:52:20 AM,20.901,,,,,
451,02/28/23 08:07:20 AM,20.901,,,,,
452,02/28/23 08:22:20 AM,20.901,,,,,
453,02/28/23 08:37:20 AM,20.901,,,,,
454,02/28/23 08:52:20 AM,20.996,,,,,
455,02/28/23 09:07:20 AM,20.996,,,,,
456,02/28/23 09:22:20 AM,20.996,,,,,
457,02/28/23 09:37:20 AM,20.996,,,,,
458,02/28/23 09:52:20 AM,20.996,,,,,
459,02/28/23 10:07:20 AM,20.996,,,,,
460,02/28/23 10:22:20 AM,20.996,,,,,
461,02/28/23 10:37:20 AM,20.996,,,,,
462,02/28/23 10:52:20 AM,21.187,,,,,
463,02/28/23 11:07:20 AM,21.378,,,,,
464,02/28/23 11:22:20 AM,21.378,,,,,
465,02/28/23 11:37:20 AM,21.378,,,,,
466,02/28/23 11:52:20 AM,21.473,,,,,
467,02/28/23 12:07:20 PM,21.473,,,,,
468,02/28/23 12:22:20 PM,21.569,,,,,
469,02/28/23 12:37:20 PM,21.569,,,,,
470,02/28/23 12:52:20 PM,21.664,,,,,
471,02/28/23 01:07:20 PM,21.664,,,,,
472,02/28/23 01:22:20 PM,21.760,,,,,
473,02/28/23 01:37:20 PM,21.760,,,,,
474,02/28/23 01:52:20 PM,21.760,,,,,
475,02/28/23 02:07:20 PM,21.760,,,,,
476,02/28/23 02:22:20 PM,21.760,,,,,
477,02/28/23 02:37:20 PM,21.760,,,,,
478,02/28/23 02:52:20 PM,21.760,,,,,
479,02/28/23 03:07:20 PM,21.760,,,,,
480,02/28/23 03:22:20 PM,21.760,,,,,
481,02/28/23 03:37:20 PM,21.760,,,,,
482,02/28/23 03:52:20 PM,21.760,,,,,
483,02/28/23 04:07:20 PM,21.760,,,,,
484,02/28/23 04:22:20 PM,21.760,,,,,
485,02/28/23 04:37:20 PM,21.760,,,,,
486,02/28/23 04:52:20 PM,21.760,,,,,
487,02/28/23 05:07:20 PM,21.760,,,,,
488,02/28/23 05:22:20 PM,21.760,,,,,
489,02/28/23 05:37:20 PM,21.760,,,,,
490,02/28/23 05:52:20 PM,21.760,,,,,
491,02/28/23 06:07:20 PM,21.760,,,,,
492,02/28/23 06:22:20 PM,21.760,,,,,
493,02/28/23 06:37:20 PM,21.760,,,,,
494,02/28/23 06:52:20 PM,21.760,,,,,
495,02/28/23 07:07:20 PM,21.760,,,,,
496,02/28/23 07:22:20 PM,21.855,,,,,
497,02/28/23 07:37:20 PM,21.855,,,,,
498,02/28/23 07:52:20 PM,21.855,,,,,
499,02/28/23 08:07:20 PM,21.855,,,,,
500,02/28/23 08:22:20 PM,21.855,,,,,
501,02/28/23 08:37:20 PM,21.760,,,,,
502,02/28/23 08:52:20 PM,21.760,,,,,
503,02/28/23 09:07:20 PM,21.760,,,,,
504,02/28/23 09:22:20 PM,21.760,,,,,
505,02/28/23 09:37:20 PM,21.760,,,,,
506,02/28/23 09:52:20 PM,21.664,,,,,
507,02/28/23 10:07:20 PM,21.664,,,,,
508,02/28/23 10:22:20 PM,21.664,,,,,
509,02/28/23 10:37:20 PM,21.664,,,,,
510,02/28/23 10:52:20 PM,21.664,,,,,
511,02/28/23 11:07:20 PM,21.664,,,,,
512,02/28/23 11:22:20 PM,21.664,,,,,
513,02/28/23 11:37:20 PM,21.664,,,,,
514,02/28/23 11:52:20 PM,21.664,,,,,
515,03/01/23 12:07:20 AM,21.664,,,,,
516,03/01/23 12:22:20 AM,21.760,,,,,
517,03/01/23 12:37:20 AM,21.855,,,,,
518,03/01/23 12:52:20 AM,21.855,,,,,
519,03/01/23 01:07:20 AM,21.855,,,,,
520,03/01/23 01:22:20 AM,21.760,,,,,
521,03/01/23 01:37:20 AM,21.760,,,,,
522,03/01/23 01:52:20 AM,21.760,,,,,
523,03/01/23 02:07:20 AM,21.664,,,,,
524,03/01/23 02:22:20 AM,21.664,,,,,
525,03/01/23 02:37:20 AM,21.664,,,,,
526,03/01/23 02:52:20 AM,21.569,,,,,
527,03/01/23 03:07:20 AM,21.569,,,,,
528,03/01/23 03:22:20 AM,21.569,,,,,
529,03/01/23 03:37:20 AM,21.569,,,,,
530,03/01/23 03:52:20 AM,21.473,,,,,
531,03/01/23 04:07:20 AM,21.473,,,,,
532,03/01/23 04:22:20 AM,21.473,,,,,
